PartnerID,PartnerName,ContractID,ContractName,ContractType,DocID,DocType,DocNumber,DocDate,DebitCreditRubSum,DebitCreditCurSum,Contract_allowed_debt_period,DelayDays,Currency,agency_factoring,payment_on_sale,ResponsibleByContract_ID,ResponsibleByContract_Code,ResponsibleByContract_Name,ResponsibleByPartnerManagerBinding_ID,ResponsibleByPartnerManagerBinding_Code,ResponsibleByPartnerManagerBinding_Name,ResponsibleByOrder_ID,ResponsibleByOrder_Code,ResponsibleByOrder_Name,ResponsibleByDoc_ID,ResponsibleByDoc_Code,ResponsibleByDoc_Name,ResponsibleByPartner_ID,ResponsibleByPartner_Code,ResponsibleByPartner_Name,ResponsibleByTransport_ID,ResponsibleByTransport_Code,ResponsibleByTransport_Name,ResponsibleDepartment_ID,ResponsibleDepartment_Name,is_offsets,enforcement_proceedings
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-3D2D53083BA8,"Реализация товаров и услуг","РР000012454",2025-06-01 00:00:00.0000000,246796.32,246796.32,47,-42,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-3D37D99EDA81,"Реализация товаров и услуг","РР000012503",2025-06-02 00:00:00.0000000,52958.82,52958.82,47,-45,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-3D3861002731,"Реализация товаров и услуг","РР000012514",2025-06-02 00:00:00.0000000,51629.82,51629.82,47,-45,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B5BA-2C01-CD04-11F0-3D388105C698,"Реализация товаров и услуг","РР000012517",2025-06-02 00:00:00.0000000,106446.36,106446.36,47,-45,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B6BA-2C01-CD04-11F0-4109103DE82C,"Реализация товаров и услуг","РР000012744",2025-06-05 00:00:00.0000000,314757.48,314757.48,47,-46,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B6BA-2C01-CD04-11F0-4109C0DABF4C,"Реализация товаров и услуг","РР000012754",2025-06-05 00:00:00.0000000,101714.10,101714.10,47,-46,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B6BA-2C01-CD04-11F0-410A1A8ECA73,"Реализация товаров и услуг","РР000012756",2025-06-05 00:00:00.0000000,229107.30,229107.30,47,-46,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B6BA-2C01-CD04-11F0-410A5F8B4BB5,"Реализация товаров и услуг","РР000012765",2025-06-05 00:00:00.0000000,227835.00,227835.00,47,-46,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,505097A1-5054-3030-11DA-D4F40C54CCFA,"РР0001474 ","Логачева Елена Александровна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",BFA4A7BA-2C01-CD04-11EE-1408C6797EB5,"Договор № УР-ДД-СТМ-2023/199 от 14.02.2023","С покупателем",BFA4B6BA-2C01-CD04-11F0-411C0DD55C9A,"Реализация товаров и услуг","РР000012777",2025-06-05 00:00:00.0000000,68081.82,68081.82,47,-46,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA492BA-2C01-CD04-11EA-B14982224588,"УМНЫЙ РИТЕЙЛ ООО",50000B81-8456-E33B-11EB-E2BE3361B0BB,"Договор поставки № 2347 от 10.08.2020","С покупателем",1500348D-6F5D-01B0-11F0-2FB0D737D497,"Поступление товаров и услуг","БРР00006976",2025-06-02 00:00:00.0000000,-445.76,-445.76,45,-41,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,D2AED488-451D-1BCE-4FBD-FB29A352A029,"ЭА0000924 ","Булаева Юлия Викторовна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,1,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA4A0BA-2C01-CD04-11EC-D5BC9DF3E151,"Договор № 10459605","С поставщиком",BFA4B5BA-2C01-CD04-11F0-24AFFEC63075,"Платежное поручение исходящее","РР000007542",2025-04-30 08:00:08.0000000,559842.93,559842.93,0,6,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",3000739A-3348-33A4-11DC-82AB766DA36D,"РР0001379 ","Белоусова Светлана Александровна",30007DA1-3348-33A4-11E5-8C2FB728D90C,"ША0001904 ","Гайнетдинова Диана Тахировна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA4A0BA-2C01-CD04-11EC-D5BC9DF3E151,"Договор № 10459605","С поставщиком",1500348D-6F5D-01B0-11F0-30A18CAD3FE8,"Поступление товаров и услуг","БРР00007098",2025-06-02 00:00:00.0000000,-559842.93,-559842.93,0,4,"RUB",0,0,NULL,NULL,NULL,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,D2AED488-451D-1BCE-4FBD-FB29A352A029,"ЭА0000924 ","Булаева Юлия Викторовна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,505086A1-5054-3030-11DA-BFA4173F226B,"Бухгалтерия (26)                                       ",0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-1F2E1AFE2EA1,"Реализация товаров и услуг","РР000009235",2025-04-22 00:00:00.0000000,94986.78,94986.78,45,0,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-20C11387A767,"Реализация товаров и услуг","РР000009455",2025-04-25 00:00:00.0000000,14918.64,14918.64,45,-3,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-21B6CAF43161,"Реализация товаров и услуг","РР000009757",2025-04-27 00:00:00.0000000,60954.82,60954.82,45,-5,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-21CC4DB5E76A,"Реализация товаров и услуг","РР000009856",2025-04-28 00:00:00.0000000,61830.66,61830.66,45,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-2410182A1E89,"Реализация товаров и услуг","РР000009912",2025-04-29 00:00:00.0000000,60501.56,60501.56,45,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-241FEFA9D2DA,"Реализация товаров и услуг","РР000009930",2025-04-29 00:00:00.0000000,158953.40,158953.40,45,-7,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-25797F602BD9,"Реализация товаров и услуг","РР000010069",2025-05-02 00:00:00.0000000,33809.04,33809.04,45,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-25797F602BE7,"Реализация товаров и услуг","РР000010070",2025-05-02 00:00:00.0000000,124844.52,124844.52,45,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-264A87042D81,"Реализация товаров и услуг","РР000010198",2025-05-02 00:00:00.0000000,117070.58,117070.58,45,-10,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-2714FAFE41A3,"Реализация товаров и услуг","РР000010334",2025-05-05 00:00:00.0000000,60832.50,60832.50,45,-13,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-298D938C2A24,"Реализация товаров и услуг","РР000010428",2025-05-06 00:00:00.0000000,119597.48,119597.48,45,-14,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-298EB5E5E0FF,"Реализация товаров и услуг","РР000010431",2025-05-06 00:00:00.0000000,67930.78,67930.78,45,-14,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-298EB5E5E10D,"Реализация товаров и услуг","РР000010432",2025-05-06 00:00:00.0000000,88954.32,88954.32,45,-14,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-299871610065,"Реализация товаров и услуг","РР000010449",2025-05-06 00:00:00.0000000,65016.72,65016.72,45,-14,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-2AA768569669,"Реализация товаров и услуг","РР000010561",2025-05-08 00:00:00.0000000,187625.46,187625.46,45,-17,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-2AA768569677,"Реализация товаров и услуг","РР000010562",2025-05-08 00:00:00.0000000,48332.52,48332.52,45,-17,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-2BC61924A792,"Реализация товаров и услуг","РР000010736",2025-05-10 00:00:00.0000000,63705.56,63705.56,45,-18,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,3000EFBB-3348-33A4-11DC-237A09328DB9,"РР0001545 ","Бондарева Леся Юрьевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-2BC7ED0B9F90,"Реализация товаров и услуг","РР000010742",2025-05-10 00:00:00.0000000,60528.14,60528.14,45,-18,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
BFA493BA-2C01-CD04-11EA-DB83307C8B71,"Яндекс.Лавка ООО",BFA493BA-2C01-CD04-11EA-DB8412E1D1CA,"Основной договор","С покупателем",BFA4B5BA-2C01-CD04-11F0-2EF7F5E8DB0B,"Реализация товаров и услуг","РР000010874",2025-05-13 00:00:00.0000000,60187.02,60187.02,45,-21,"RUB",0,0,0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",0B8F16BB-DA4E-29E6-41CC-55EFBD30CADA,"ЭА0001768 ","Стручкова Елена Александровна",NULL,NULL,NULL,30001EB9-3348-33A4-11DF-388AB39E20B2,"РР0005626 ","Давыдова Наталья Сергеевна",50508DA1-5054-3030-11DA-CB6AA6AFFFDC,"РР0000836 ","Ерпылев Вячеслав Владимирович",NULL,NULL,NULL,NULL,NULL,0,NULL
